INDEX,NAME,SHIRTNAME,JAPANESE PLAYER NAME,SPACING,COMMENTARY,AGE,NATIONALITY,FOOT,WEIGHT,HEIGHT,FORM,WEAK FOOT ACCURACY,WEAK FOOT FREQUENCY,INJURY TOLERANCE,GROWTH TYPE,MARKET PRICE,GK 0,SW 1,CB 2,LB 3,RB 4,DMF 5,CMF 6,LMF 7,RMF 8,AMF 9,LWF 10,RWF 11,SS 12,CF 13,POSITION,ATTACK,DEFENCE,HEADER ACCURACY,DRIBBLE ACCURACY,SHORT PASS ACCURACY,SHORT PASS SPEED,LONG PASS ACCURACY,LONG PASS SPEED,SHOT ACCURACY,PLACE KICKING,SWERVE,BALL CONTROLL,GOAL KEEPING SKILLS,RESPONSE,EXPLOSIVE POWER,DRIBBLE SPEED,TOP SPEED,BODY BALANCE,STAMINA,KICKING POWER,JUMP,TENACITY,TEAMWORK,S01 1-TOUCH PLAY,S02 OUTSIDE CURVE,S03 LONG THROW,S04 SUPER-SUB,S05 SPEED MERCHANT,S06 LONG RANGE DRIVE,S07 SHOULDER FEINT SKILLS,S08 TURNING SKILLS,S09 ROULETTE SKILLS,S10 FLIP FLAP SKILLS,S11 FLICKING SKILLS,S12 SCISSORS SKILLS,S13 STEP ON SKILLS,S14 DEFT TOUCH SKILLS,S15 KNUCKLE SHOT,S16 JUMPING VOLLEY,S17 SCISSOR KICK,S18 HEEL FLICK,S19 WEIGHTED PASS,S20 DOUBLE TOUCH,S21 RUN AROUND,S22 SOMBRERO,S23 180 DRAG,S24 LUNGING TACKLE,S25 DIVING HEADER,S26 GK LONG THROW,P01 CLASSIC NO.10,P02 ANCHOR MAN,P03 TRICKSTER,P04 DARTING RUN,P05 MAZING RUN,P06 PINPOINT PASS,P07 EARLY CROSS,P08 BOX TO BOX,P09 INCISIVE RUN,P10 LONG RANGER,P11 ENFORCER,P12 GOAL POACHER,P13 DUMMY RUNNER,P14 FREE ROAMING,P15 TALISMAN,P16 FOX IN THE BOX,P17 OFFENSIVE SIDEBACK,P18 TRACK BACK,ATTACK AWARENESS,DEFENCE AWARENESS,SKIN COLOR,SKIN TEXTURE,FACE MODE,LINKED FACE,FACE SLOT,LINKED HAIR,HAIR SLOT,BOOTS,UNTUCKED SHIRT,TIGHT KIT,GLOVES,DRIBBLE STYLE,FREE KICK STYLE,PENALTY KICK STYLE,DROP KICK STYLE,GOAL CELEBRATION STYLE #1,GOAL CELEBRATION STYLE #2,CLUB TEAM,NUMBER,NATIONAL TEAM
44154,PEDRO QUEIRÓS,PEDRO QUEIROS,ペドロ ケイロス,2,2059,28,Portugal,R,75,182,4,5,5,A,210,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,RB,68,66,71,74,70,68,74,73,65,67,70,71,50,76,80,79,76,69,78,76,73,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4319,20,0,0,0,1,1,1,1,0,0,VITÓRIA FC,5,
44155,BURA,BURA,ブラ,2,0,23,Portugal,R,85,192,4,5,5,A,60,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,51,75,70,70,71,67,68,65,64,65,58,69,50,75,67,69,71,80,74,74,68,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4504,26,0,0,0,1,1,1,1,0,0,SC BEIRA-MAR,2,
44156,DAVID SIMÃO,DAVID SIMAO,ダヴィド シモン,2,634,22,Portugal,L,81,179,4,4,3,A,76,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,AMF,71,43,69,76,74,76,83,84,78,81,77,75,50,69,77,75,73,68,76,82,72,70,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4498,27,0,0,0,1,1,1,1,0,0,ACADÉMICA DE COIMBRA,22,
44157,CAETANO,CAETANO,カエターノ,2,0,21,Portugal,R,56,165,3,5,6,B,193,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,RWF,70,42,67,83,75,70,74,73,74,75,73,73,50,75,84,84,78,65,75,73,71,66,65,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,1,1,Default,0,131,0,4412,20,0,0,0,2,1,1,1,0,0,FC PAÇOS DE FERREIRA,11,
44158,AMOND,AMOND,アモンド,2,0,24,Ireland,R,75,180,4,5,5,B,57,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,CF,69,36,71,75,68,66,67,65,71,67,65,71,50,75,78,74,73,69,76,74,73,66,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,Default,0,131,0,4517,18,0,0,0,1,1,1,1,0,0,FC PAÇOS DE FERREIRA,29,
44159,ALVARINHO,ALVARINHO,アウヴァリーニョ,2,0,22,Portugal,R,67,170,3,5,5,A,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,68,32,68,78,66,64,66,64,70,66,64,70,50,76,79,72,75,67,74,73,71,65,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,3,1,Default,0,131,0,4448,21,0,0,0,1,1,1,1,0,0,FC PAÇOS DE FERREIRA,14,
44160,SASSÁ,SASSA,ササー,2,0,23,Brazil,R,66,170,4,5,5,A,92,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,CF,67,36,75,80,67,74,68,63,78,75,76,78,50,82,81,78,75,69,71,75,76,67,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4324,23,0,0,0,1,1,1,1,0,0,FC PAÇOS DE FERREIRA,18,
44161,RENAN,RENAN,レナン,2,0,26,Brazil,L,82,186,6,4,4,A,60,2,0,0,0,1,0,0,1,1,0,0,0,0,0,0,LMF,72,59,72,76,75,72,82,83,76,82,80,76,50,78,82,82,78,78,82,83,75,72,72,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,Default,0,131,0,4511,21,0,0,0,1,1,1,1,0,0,U.C. SAMPDORIA,5,
44162,PEDRO MOREIRA,PEDRO MOREIRA,ペドロ モレイラ,2,0,28,Portugal,R,72,177,6,5,5,A,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,63,75,78,75,71,75,77,75,64,63,69,73,50,79,74,74,73,76,80,76,79,76,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4372,22,0,0,0,1,1,1,1,0,0,SC BEIRA-MAR,18,
44163,JOÃO LUIZ,JOAO LUIZ,ジョアン ルイス,2,0,22,Brazil,R,79,182,4,5,5,A,57,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,DMF,70,64,67,81,78,76,75,78,76,72,70,78,50,80,69,75,78,73,77,75,76,69,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,4,1,Default,0,131,0,4320,23,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,28,
44167,RUI REGO,RUI REGO,ルイ レゴ,2,0,32,Portugal,R,75,176,5,4,4,A,109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,80,55,51,55,56,63,68,45,45,45,62,81,84,68,50,68,83,62,82,83,77,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,Default,0,131,0,4387,21,0,0,0,1,1,1,1,0,0,SC BEIRA-MAR,24,
44169,TAVARES,TAVARES,タヴァレス,2,0,24,Portugal,R,79,188,5,5,5,A,9,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,CB,66,71,75,77,75,76,78,76,66,68,52,76,50,76,69,81,79,83,79,82,80,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,1,Default,0,131,0,4372,21,0,0,0,1,1,1,1,0,0,SC BEIRA-MAR,4,
44172,RUI SAMPAIO,RUI SAMPAIO,ルイ サンパイオ,2,0,25,Portugal,R,75,186,6,5,5,A,163,2,0,0,0,0,0,1,1,0,1,0,0,0,0,0,CMF,72,72,73,72,75,70,74,70,71,70,62,75,50,78,70,74,76,76,83,78,76,76,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4372,18,0,0,0,1,1,1,1,0,0,CAGLIARI CALCIO,30,
44173,JAIME,JAIME,ジャイメ,2,0,23,Portugal,R,80,188,4,5,5,A,92,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,DMF,56,70,78,68,65,66,69,68,64,62,60,66,50,68,70,67,75,83,74,82,82,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4421,26,0,0,0,1,1,1,1,0,0,SC BEIRA-MAR,14,
44175,DJAMAL,DJAMAL,ジャマル,2,0,29,Libya,L,78,188,5,3,4,A,53,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DMF,59,71,72,79,73,65,78,75,68,68,61,71,50,73,66,67,77,85,79,83,81,72,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,3,6,1,Default,0,131,0,4212,19,0,0,0,1,1,1,1,0,0,SC BRAGA,22,
44181,JARDEL,JARDEL,ジャルデウ,2,0,26,Brazil,R,86,191,6,5,5,A,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,51,75,76,70,71,68,68,70,65,62,60,72,50,76,70,74,76,84,75,76,75,72,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4510,28,0,0,0,1,1,1,1,0,0,SL BENFICA,33,
44184,ANDRÉ PINTO,ANDRE PINTO,アンドレ ピント,2,0,22,Portugal,R,85,193,4,5,5,A,26,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,54,68,75,75,72,70,71,73,65,66,62,73,50,72,70,71,74,75,71,76,79,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1,Default,0,131,0,4402,18,0,0,0,1,1,1,1,0,0,PANATHINAIKOS F.C.,5,
44187,R. PESSOA,R. PESSOA,リカルド ペッソア,2,0,30,Portugal,R,69,173,6,5,5,A,33,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,67,68,71,76,75,71,82,81,63,81,79,73,50,78,76,74,74,70,80,77,77,79,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,3,1,1,Default,0,131,0,4516,23,0,0,0,1,1,1,1,0,0,MOREIRENSE FC,20,
44192,SOARES,SOARES,ソアレス,2,0,23,Brazil,R,77,183,5,5,5,A,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,DMF,61,69,73,74,69,67,68,67,63,66,65,67,50,76,69,69,75,78,79,76,77,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4212,26,0,0,0,1,1,1,1,0,0,RIO AVE FC,17,
44193,PEDRO MOREIRA,PEDRO MOREIRA,ペドロ モレイラ,2,0,23,Portugal,R,75,182,4,5,5,A,87,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,DMF,68,66,70,83,78,75,77,74,70,69,68,80,50,75,78,78,74,68,79,70,76,68,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4366,28,0,0,0,1,1,1,1,0,0,FC PORTO,32,
44200,BRIGUEL,BRIGUEL,ブリゲウ,2,0,33,Portugal,R,70,174,7,6,5,A,17,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,RB,65,72,72,78,76,73,81,75,72,78,76,76,50,75,74,75,76,78,82,76,78,80,75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4539,23,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,21,
44201,LUÍS OLIM,LUIS OLIM,ルイス オリム,2,0,31,Portugal,L,68,178,6,4,4,A,26,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,CMF,66,72,71,79,73,73,80,78,68,76,80,69,50,72,77,70,74,69,79,74,72,79,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4513,24,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,18,
44202,BABA,BABA,ババ,2,0,24,Senegal,R,80,185,6,5,5,B,26,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,CF,74,36,79,77,67,65,66,68,78,68,78,75,50,76,75,72,78,84,74,81,80,69,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4212,21,0,0,0,1,1,1,1,0,0,SEVILLA FC,25,
44205,PEÇANHA,PECANHA,ペサーニャ,2,0,32,Brazil,L,77,185,5,4,4,A,103,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,GK,30,78,55,55,56,57,65,66,45,45,45,62,79,85,78,52,70,80,63,80,78,73,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1,Default,0,131,0,4441,22,0,0,0,1,1,1,4,0,0,CS MARÍTIMO,1,
44209,R. MIRANDA,R. MIRANDA,ラファエウ ミランダ,2,0,28,Brazil,R,78,179,6,5,5,A,219,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,DMF,67,75,78,76,78,75,77,75,65,65,58,77,50,80,72,72,77,78,79,76,81,79,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4448,23,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,25,
44210,SAMI,SAMI,サミ,2,0,23,Guinea-Bissau,R,78,184,5,5,5,A,55,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,CF,69,40,72,78,65,64,63,76,68,62,54,71,50,68,76,86,88,78,79,82,80,66,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,6,1,Default,0,131,0,4320,25,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,17,
44212,JOÃO DIOGO,JOAO DIOGO,ジョアン ディオゴ,2,0,24,Portugal,R,66,175,4,5,5,A,53,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,RB,65,66,68,70,66,68,71,73,63,66,68,67,50,79,75,78,82,78,76,79,80,64,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,1,Default,0,131,0,4338,28,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,22,
44214,HÉLDON,HELDON,エウドン,2,0,23,Cape Verde,R,68,174,4,5,6,A,55,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,RWF,68,38,66,76,66,68,76,78,70,76,75,76,50,74,85,83,80,71,75,75,70,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,4,1,Default,0,131,0,4499,18,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,20,
44215,DANILO,DANILO,ダニーロ ディアス,2,0,26,Brazil,R,63,173,5,6,5,A,76,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,AMF,75,43,65,83,80,79,78,76,82,81,80,81,50,78,78,81,76,69,75,77,73,71,75,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,2,1,Default,0,131,0,4392,21,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,30,
44216,FIDÉLIS,FIDELIS,フィデリス,2,0,23,Brazil,L,80,185,3,6,6,B,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,CF,69,45,67,78,66,64,64,68,75,68,58,70,50,67,78,85,85,77,77,82,81,66,64,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,2,5,1,Default,0,131,0,4460,19,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,35,
44217,IGOR,IGOR,イゴール,2,0,23,Brazil,L,78,189,4,5,3,A,47,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,61,68,79,76,69,70,75,70,62,62,59,76,50,69,75,75,81,77,76,76,73,66,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1,Default,0,131,0,4538,20,0,0,0,1,1,1,1,0,0,CS MARÍTIMO,2,
44219,R. FERNANDES,R. FERNANDES,リカルド フェルナンデス,2,0,34,Portugal,R,74,186,5,5,5,A,26,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,51,75,78,66,65,64,67,65,58,57,50,66,50,75,69,64,70,84,73,80,75,69,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4527,28,0,0,0,1,1,1,1,0,0,MOREIRENSE FC,23,
44223,BRAGA,BRAGA,ブラガ,2,0,29,Portugal,R,81,181,4,5,5,B,201,2,0,0,0,0,0,0,1,1,1,1,1,1,0,0,RMF,74,43,68,83,72,73,79,77,78,78,76,78,50,74,80,82,79,69,74,82,72,68,74,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,3,2,2,1,Default,0,131,0,4516,24,0,0,0,1,1,1,1,0,0,RIO AVE FC,11,
44224,LIONN,LIONN,リオン,2,0,23,Brazil,R,67,183,3,4,5,A,44,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,RB,70,62,68,76,73,65,71,74,68,68,75,75,50,75,83,81,81,70,81,78,74,67,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,Default,0,131,0,4322,25,0,0,0,1,1,1,1,0,0,CFR CLUJ,2,
44226,CÍCERO,CICERO,シセロ,2,0,26,Portugal,R,88,189,5,4,5,A,68,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1,RWF,67,41,78,75,66,64,67,69,71,66,65,68,50,68,65,78,79,84,74,82,83,64,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,6,1,Default,0,131,0,4415,19,0,0,0,1,1,1,1,0,0,FC PAÇOS DE FERREIRA,20,
44227,WIRES,WIRES,ウィレス,2,0,29,Brazil,R,73,176,6,5,5,A,103,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,DMF,63,72,68,68,72,70,71,70,68,77,60,70,50,73,78,81,80,75,84,83,78,75,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,4,1,Default,0,131,0,4540,18,0,0,0,1,1,1,1,0,0,RIO AVE FC,30,
44228,TARANTINI,TARANTINI,タランティーニ,2,0,28,Portugal,R,78,188,4,6,6,A,208,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,RMF,72,52,78,79,78,75,73,70,78,72,75,80,50,77,66,75,72,72,74,72,72,70,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,1,1,Default,0,131,0,4459,20,0,0,0,1,1,1,1,0,0,RIO AVE FC,8,
44231,JEFERSON,JEFERSON,ジェフェルソン,2,0,26,Brazil,L,81,189,4,4,4,A,87,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,62,62,68,80,75,70,78,75,69,71,69,79,50,68,75,72,78,74,73,77,74,66,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,1,Default,0,131,0,4399,23,0,0,0,1,1,1,1,0,0,RIO AVE FC,5,
44234,MENDES,MENDES,メンデス,2,0,24,Portugal,R,65,172,4,5,5,A,3,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,CMF,70,53,68,81,76,75,82,76,72,79,75,80,50,75,81,72,72,67,74,71,71,65,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,1,Default,0,131,0,4500,18,0,0,0,1,1,1,1,0,0,RIO AVE FC,13,
44236,JOÃO RIBEIRO,JOAO RIBEIRO,ジョアン リベイロ,2,1271,25,Portugal,R,73,178,4,6,5,A,26,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,LMF,71,43,64,80,78,75,79,75,73,78,76,78,50,78,83,83,76,66,77,74,72,67,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,Default,0,131,0,4209,23,0,0,0,1,1,1,1,0,0,VITÓRIA SC,7,
44241,TELES,TELES,ブルーノ テレス,2,393,26,Brazil,L,75,183,5,4,4,B,159,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,LB,71,58,67,80,76,68,82,77,68,73,70,78,50,75,73,76,75,68,80,75,73,75,72,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3,2,1,1,Default,0,131,0,4519,19,0,0,0,1,1,1,1,0,0,VITÓRIA SC,6,
44244,FREIRE,FREIRE,フレイレ,2,0,23,Brazil,R,80,187,5,5,5,A,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,54,72,76,70,69,65,71,69,64,68,61,72,50,75,74,73,76,82,78,76,78,76,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,1,Default,0,131,0,4414,24,0,0,0,1,1,1,1,0,0,VITÓRIA SC,2,
44245,N'DIAYE,NDIAYE,エンディアイ,2,1604,22,Mali,R,76,186,3,4,4,A,118,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,CB,52,67,67,65,65,63,67,64,64,64,59,65,50,68,76,62,85,84,74,81,85,64,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,6,1,Default,0,131,0,4430,21,0,0,0,1,1,1,1,0,0,VITÓRIA SC,4,MALI
44247,TOSCANO,TOSCANO,トスカーノ,2,0,27,Brazil,R,75,184,5,7,7,B,201,2,0,0,0,0,0,0,0,1,1,1,0,0,1,1,AMF,77,38,75,83,80,79,82,79,77,80,82,82,50,75,71,77,74,77,76,78,76,75,76,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,2,2,1,Default,0,131,0,4414,26,0,0,0,3,1,1,1,0,0,VITÓRIA SC,10,
44250,JOSÉ PEDRO,JOSE PEDRO,ジョゼ ペドロ,2,0,33,Portugal,L,84,186,6,4,4,A,108,2,0,0,0,1,0,1,1,1,0,1,0,0,0,0,CMF,73,69,69,75,67,75,76,75,72,81,75,73,50,80,78,82,76,76,83,80,77,80,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3,3,1,1,Default,0,131,0,4428,24,0,0,0,1,1,1,1,0,0,VITÓRIA FC,11,
44253,REGULA,REGULA,レグラ,2,0,23,Portugal,R,71,184,3,6,6,A,120,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,AMF,69,45,68,82,75,72,72,70,69,78,80,81,50,68,72,70,73,68,72,74,71,65,66,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,Default,0,131,0,4515,19,0,0,0,1,1,1,1,0,0,SC OLHANENSE,4,
